Month,ANZSCO_TITLE,GCCSA,Adzuna_count,ANZSCO_CODE,IVI_count
2017-10-01,Sales Workers,Greater Perth,830,6,1017.667
2017-10-01,Sales Workers,Greater Sydney,3211,6,5437.667
2017-10-01,Sales Workers,Rest of NSW,815,6,1256.332
2017-10-01,Sales Workers,Rest of NT,32,6,32
2017-10-01,Sales Workers,Rest of Qld,615,6,1355.667
2017-10-01,Sales Workers,Rest of SA,76,6,89
2017-10-01,Sales Workers,Rest of Tas.,45,6,73
2017-10-01,Sales Workers,Rest of Vic.,327,6,546
2017-10-01,Sales Workers,Rest of WA,176,6,177.667
2017-10-01,Machinery Operators and Drivers,Australian Capital Territory,126,7,111
2017-10-01,Machinery Operators and Drivers,Greater Adelaide,387,7,509
2017-10-01,Machinery Operators and Drivers,Greater Brisbane,471,7,1266
2017-10-01,Machinery Operators and Drivers,Greater Darwin,108,7,152
2017-10-01,Machinery Operators and Drivers,Greater Hobart,20,7,25
2017-10-01,Machinery Operators and Drivers,Greater Melbourne,1864,7,2154.667
2017-10-01,Machinery Operators and Drivers,Greater Perth,869,7,799
2017-10-01,Machinery Operators and Drivers,Greater Sydney,2278,7,2192.667
2017-10-01,Machinery Operators and Drivers,Rest of NSW,561,7,840.001
2017-10-01,Machinery Operators and Drivers,Rest of NT,14,7,23.333
2017-10-01,Machinery Operators and Drivers,Rest of Qld,564,7,1198.333
2017-10-01,Machinery Operators and Drivers,Rest of SA,68,7,63
2017-10-01,Machinery Operators and Drivers,Rest of Tas.,37,7,37.667
2017-10-01,Machinery Operators and Drivers,Rest of Vic.,551,7,329.001
2017-10-01,Machinery Operators and Drivers,Rest of WA,253,7,478
2017-10-01,Labourers,Australian Capital Territory,143,8,308
2017-10-01,Labourers,Greater Adelaide,304,8,673.667
2017-10-01,Labourers,Greater Brisbane,326,8,1492.667
2017-10-01,Labourers,Greater Darwin,79,8,185
2017-10-01,Labourers,Greater Hobart,29,8,57.667
2017-10-01,Labourers,Greater Melbourne,1241,8,2534.333
2017-10-01,Labourers,Greater Perth,716,8,815.333
2017-10-01,Labourers,Greater Sydney,1698,8,2749.333
2017-10-01,Labourers,Rest of NSW,686,8,1544.332
2017-10-01,Labourers,Rest of NT,35,8,24.667
2017-10-01,Labourers,Rest of Qld,625,8,1779.999
2017-10-01,Labourers,Rest of SA,97,8,162
2017-10-01,Labourers,Rest of Tas.,44,8,73.667
2017-10-01,Labourers,Rest of Vic.,330,8,668.6659999999999
2017-10-01,Labourers,Rest of WA,210,8,343.334
2017-11-01,Managers,Australian Capital Territory,499,1,725.333
2017-11-01,Managers,Greater Adelaide,512,1,803.333
2017-11-01,Managers,Greater Brisbane,272,1,2437
2017-11-01,Managers,Greater Darwin,156,1,195.667
2017-11-01,Managers,Greater Hobart,50,1,108
2017-11-01,Managers,Greater Melbourne,3922,1,5808
2017-11-01,Managers,Greater Perth,973,1,1299.333
2017-11-01,Managers,Greater Sydney,6340,1,8995
2017-11-01,Managers,Rest of NSW,729,1,1135.6680000000001
2017-11-01,Managers,Rest of NT,35,1,44.667
2017-11-01,Managers,Rest of Qld,624,1,1181.999
2017-11-01,Managers,Rest of SA,63,1,80.334
2017-11-01,Managers,Rest of Tas.,44,1,58.334
2017-11-01,Managers,Rest of Vic.,414,1,515.333
2017-11-01,Managers,Rest of WA,149,1,236.667
2017-11-01,Professionals,Australian Capital Territory,1330,2,2208
2017-11-01,Professionals,Greater Adelaide,1221,2,1787.333
2017-11-01,Professionals,Greater Brisbane,537,2,5892.333
2017-11-01,Professionals,Greater Darwin,378,2,349.333
2017-11-01,Professionals,Greater Hobart,156,2,252
2017-11-01,Professionals,Greater Melbourne,8704,2,12045
2017-11-01,Professionals,Greater Perth,2309,2,3282
2017-11-01,Professionals,Greater Sydney,13253,2,16898.333
2017-11-01,Professionals,Rest of NSW,2525,2,2764.667
2017-11-01,Professionals,Rest of NT,48,2,158.667
2017-11-01,Professionals,Rest of Qld,1639,2,2969
2017-11-01,Professionals,Rest of SA,141,2,166.667
2017-11-01,Professionals,Rest of Tas.,86,2,133.333
2017-11-01,Professionals,Rest of Vic.,1258,2,1440.667
2017-11-01,Professionals,Rest of WA,211,2,656.667
2017-11-01,Technicians and Trades Workers,Australian Capital Territory,311,3,587.667
2017-11-01,Technicians and Trades Workers,Greater Adelaide,525,3,1160
2017-11-01,Technicians and Trades Workers,Greater Brisbane,459,3,2934.667
2017-11-01,Technicians and Trades Workers,Greater Darwin,180,3,291.667
2017-11-01,Technicians and Trades Workers,Greater Hobart,42,3,141
2017-11-01,Technicians and Trades Workers,Greater Melbourne,2222,3,5095.333
2017-11-01,Technicians and Trades Workers,Greater Perth,1169,3,2092.333
2017-11-01,Technicians and Trades Workers,Greater Sydney,3058,3,6128.667
2017-11-01,Technicians and Trades Workers,Rest of NSW,1029,3,2280.332
2017-11-01,Technicians and Trades Workers,Rest of NT,23,3,66.667
2017-11-01,Technicians and Trades Workers,Rest of Qld,832,3,2779
2017-11-01,Technicians and Trades Workers,Rest of SA,90,3,155.001
2017-11-01,Technicians and Trades Workers,Rest of Tas.,48,3,104.666
2017-11-01,Technicians and Trades Workers,Rest of Vic.,467,3,835
2017-11-01,Technicians and Trades Workers,Rest of WA,379,3,934.667
2017-11-01,Community and Personal Service Workers,Australian Capital Territory,248,4,384.667
2017-11-01,Community and Personal Service Workers,Greater Adelaide,408,4,639.667
2017-11-01,Community and Personal Service Workers,Greater Brisbane,405,4,1768
2017-11-01,Community and Personal Service Workers,Greater Darwin,132,4,134.667
2017-11-01,Community and Personal Service Workers,Greater Hobart,53,4,105.667
2017-11-01,Community and Personal Service Workers,Greater Melbourne,2240,4,3287
2017-11-01,Community and Personal Service Workers,Greater Perth,928,4,987.333
2017-11-01,Community and Personal Service Workers,Greater Sydney,2960,4,3883.667
2017-11-01,Community and Personal Service Workers,Rest of NSW,909,4,1357.001
2017-11-01,Community and Personal Service Workers,Rest of NT,32,4,58.333
2017-11-01,Community and Personal Service Workers,Rest of Qld,616,4,1635.3339999999998
2017-11-01,Community and Personal Service Workers,Rest of SA,91,4,76
2017-11-01,Community and Personal Service Workers,Rest of Tas.,20,4,64.667
2017-11-01,Community and Personal Service Workers,Rest of Vic.,477,4,738.001
2017-11-01,Community and Personal Service Workers,Rest of WA,149,4,201
2017-11-01,Clerical and Administrative Workers,Australian Capital Territory,356,5,917
2017-11-01,Clerical and Administrative Workers,Greater Adelaide,342,5,1089.333
2017-11-01,Clerical and Administrative Workers,Greater Brisbane,224,5,3332.667
2017-11-01,Clerical and Administrative Workers,Greater Darwin,149,5,216.333
2017-11-01,Clerical and Administrative Workers,Greater Hobart,30,5,124.667
2017-11-01,Clerical and Administrative Workers,Greater Melbourne,3071,5,7367.333
2017-11-01,Clerical and Administrative Workers,Greater Perth,702,5,1837.667
2017-11-01,Clerical and Administrative Workers,Greater Sydney,4535,5,10998.667
2017-11-01,Clerical and Administrative Workers,Rest of NSW,584,5,1560.334
2017-11-01,Clerical and Administrative Workers,Rest of NT,19,5,46.667
2017-11-01,Clerical and Administrative Workers,Rest of Qld,434,5,1852.6670000000001
2017-11-01,Clerical and Administrative Workers,Rest of SA,41,5,72.667
2017-11-01,Clerical and Administrative Workers,Rest of Tas.,9,5,80
2017-11-01,Clerical and Administrative Workers,Rest of Vic.,359,5,749.3330000000001
2017-11-01,Clerical and Administrative Workers,Rest of WA,110,5,276.334
2017-11-01,Sales Workers,Australian Capital Territory,170,6,372.333
2017-11-01,Sales Workers,Greater Adelaide,359,6,651.333
2017-11-01,Sales Workers,Greater Brisbane,266,6,1900.333
2017-11-01,Sales Workers,Greater Darwin,70,6,122
2017-11-01,Sales Workers,Greater Hobart,36,6,89.333
2017-11-01,Sales Workers,Greater Melbourne,1815,6,3662.667
2017-11-01,Sales Workers,Greater Perth,624,6,1012.667
2017-11-01,Sales Workers,Greater Sydney,2452,6,5141.333
2017-11-01,Sales Workers,Rest of NSW,683,6,1211
2017-11-01,Sales Workers,Rest of NT,18,6,26.333
2017-11-01,Sales Workers,Rest of Qld,527,6,1298.667
2017-11-01,Sales Workers,Rest of SA,54,6,79.666
2017-11-01,Sales Workers,Rest of Tas.,29,6,69.667
2017-11-01,Sales Workers,Rest of Vic.,219,6,539.665
2017-11-01,Sales Workers,Rest of WA,105,6,184.666
2017-11-01,Machinery Operators and Drivers,Australian Capital Territory,128,7,123
2017-11-01,Machinery Operators and Drivers,Greater Adelaide,324,7,513
2017-11-01,Machinery Operators and Drivers,Greater Brisbane,393,7,1230.667
2017-11-01,Machinery Operators and Drivers,Greater Darwin,92,7,134.333
2017-11-01,Machinery Operators and Drivers,Greater Hobart,13,7,30
2017-11-01,Machinery Operators and Drivers,Greater Melbourne,1310,7,2159.333
2017-11-01,Machinery Operators and Drivers,Greater Perth,642,7,830.333
2017-11-01,Machinery Operators and Drivers,Greater Sydney,1696,7,2154.333
2017-11-01,Machinery Operators and Drivers,Rest of NSW,490,7,805.001
2017-11-01,Machinery Operators and Drivers,Rest of NT,16,7,18.333
2017-11-01,Machinery Operators and Drivers,Rest of Qld,464,7,1122.001
2017-11-01,Machinery Operators and Drivers,Rest of SA,70,7,63.667
2017-11-01,Machinery Operators and Drivers,Rest of Tas.,35,7,40
2017-11-01,Machinery Operators and Drivers,Rest of Vic.,277,7,323.33299999999997
2017-11-01,Machinery Operators and Drivers,Rest of WA,269,7,509.33299999999997
2017-11-01,Labourers,Australian Capital Territory,132,8,314.667
2017-11-01,Labourers,Greater Adelaide,258,8,685.667
2017-11-01,Labourers,Greater Brisbane,302,8,1469.667
2017-11-01,Labourers,Greater Darwin,68,8,176.667
2017-11-01,Labourers,Greater Hobart,17,8,63.667
2017-11-01,Labourers,Greater Melbourne,976,8,2492.333
2017-11-01,Labourers,Greater Perth,565,8,845.333
2017-11-01,Labourers,Greater Sydney,1429,8,2696.333
2017-11-01,Labourers,Rest of NSW,585,8,1520.332
2017-11-01,Labourers,Rest of NT,20,8,26
2017-11-01,Labourers,Rest of Qld,630,8,1710.667
2017-11-01,Labourers,Rest of SA,85,8,153
2017-11-01,Labourers,Rest of Tas.,38,8,72.333
2017-11-01,Labourers,Rest of Vic.,276,8,640
2017-11-01,Labourers,Rest of WA,207,8,317
2017-12-01,Managers,Australian Capital Territory,501,1,630.333
2017-12-01,Managers,Greater Adelaide,397,1,700.667
2017-12-01,Managers,Greater Brisbane,192,1,2121
2017-12-01,Managers,Greater Darwin,98,1,167.667
2017-12-01,Managers,Greater Hobart,28,1,102
2017-12-01,Managers,Greater Melbourne,3016,1,5208.667
2017-12-01,Managers,Greater Perth,682,1,1169
2017-12-01,Managers,Greater Sydney,4280,1,7912
2017-12-01,Managers,Rest of NSW,542,1,1008.3330000000001
2017-12-01,Managers,Rest of NT,18,1,37.333
2017-12-01,Managers,Rest of Qld,338,1,1053.334
2017-12-01,Managers,Rest of SA,43,1,74
2017-12-01,Managers,Rest of Tas.,37,1,56
2017-12-01,Managers,Rest of Vic.,350,1,464.33299999999997
2017-12-01,Managers,Rest of WA,113,1,236.666
2017-12-01,Professionals,Australian Capital Territory,1316,2,2031
2017-12-01,Professionals,Greater Adelaide,1066,2,1627.333
2017-12-01,Professionals,Greater Brisbane,394,2,5150
2017-12-01,Professionals,Greater Darwin,233,2,323.667
2017-12-01,Professionals,Greater Hobart,75,2,221.333
2017-12-01,Professionals,Greater Melbourne,6536,2,10796.333
2017-12-01,Professionals,Greater Perth,1676,2,3020.667
2017-12-01,Professionals,Greater Sydney,8728,2,14907
2017-12-01,Professionals,Rest of NSW,1588,2,2478.998
2017-12-01,Professionals,Rest of NT,37,2,133.667
2017-12-01,Professionals,Rest of Qld,910,2,2589.666
2017-12-01,Professionals,Rest of SA,121,2,144.667
2017-12-01,Professionals,Rest of Tas.,54,2,124.333
2017-12-01,Professionals,Rest of Vic.,953,2,1320.333
2017-12-01,Professionals,Rest of WA,174,2,625.3330000000001
2017-12-01,Technicians and Trades Workers,Australian Capital Territory,214,3,520.667
2017-12-01,Technicians and Trades Workers,Greater Adelaide,326,3,1012
2017-12-01,Technicians and Trades Workers,Greater Brisbane,263,3,2489.667
2017-12-01,Technicians and Trades Workers,Greater Darwin,95,3,235.333
2017-12-01,Technicians and Trades Workers,Greater Hobart,23,3,129.667
2017-12-01,Technicians and Trades Workers,Greater Melbourne,1410,3,4527.667
2017-12-01,Technicians and Trades Workers,Greater Perth,802,3,1914.333
2017-12-01,Technicians and Trades Workers,Greater Sydney,1843,3,5288.333
2017-12-01,Technicians and Trades Workers,Rest of NSW,647,3,1982.335
2017-12-01,Technicians and Trades Workers,Rest of NT,20,3,54.667
2017-12-01,Technicians and Trades Workers,Rest of Qld,574,3,2426.668
2017-12-01,Technicians and Trades Workers,Rest of SA,52,3,130.666
2017-12-01,Technicians and Trades Workers,Rest of Tas.,36,3,97
2017-12-01,Technicians and Trades Workers,Rest of Vic.,299,3,765.6659999999999
2017-12-01,Technicians and Trades Workers,Rest of WA,219,3,870
2017-12-01,Community and Personal Service Workers,Australian Capital Territory,225,4,324.667
2017-12-01,Community and Personal Service Workers,Greater Adelaide,291,4,534
2017-12-01,Community and Personal Service Workers,Greater Brisbane,250,4,1505
2017-12-01,Community and Personal Service Workers,Greater Darwin,82,4,114.667
2017-12-01,Community and Personal Service Workers,Greater Hobart,26,4,90.667
2017-12-01,Community and Personal Service Workers,Greater Melbourne,1511,4,2874.333
2017-12-01,Community and Personal Service Workers,Greater Perth,577,4,836
2017-12-01,Community and Personal Service Workers,Greater Sydney,1921,4,3382.333
2017-12-01,Community and Personal Service Workers,Rest of NSW,615,4,1158.335
2017-12-01,Community and Personal Service Workers,Rest of NT,21,4,51.333
2017-12-01,Community and Personal Service Workers,Rest of Qld,412,4,1434
2017-12-01,Community and Personal Service Workers,Rest of SA,63,4,73
2017-12-01,Community and Personal Service Workers,Rest of Tas.,24,4,60
2017-12-01,Community and Personal Service Workers,Rest of Vic.,344,4,670.667
2017-12-01,Community and Personal Service Workers,Rest of WA,127,4,171.334
2017-12-01,Clerical and Administrative Workers,Australian Capital Territory,368,5,799
2017-12-01,Clerical and Administrative Workers,Greater Adelaide,257,5,940
2017-12-01,Clerical and Administrative Workers,Greater Brisbane,153,5,2813.333
2017-12-01,Clerical and Administrative Workers,Greater Darwin,92,5,189.667
2017-12-01,Clerical and Administrative Workers,Greater Hobart,26,5,113.333
2017-12-01,Clerical and Administrative Workers,Greater Melbourne,2242,5,6516
2017-12-01,Clerical and Administrative Workers,Greater Perth,548,5,1661.333
2017-12-01,Clerical and Administrative Workers,Greater Sydney,3071,5,9457.333
2017-12-01,Clerical and Administrative Workers,Rest of NSW,421,5,1388.333
2017-12-01,Clerical and Administrative Workers,Rest of NT,14,5,38
2017-12-01,Clerical and Administrative Workers,Rest of Qld,238,5,1619.666
2017-12-01,Clerical and Administrative Workers,Rest of SA,25,5,66.333
2017-12-01,Clerical and Administrative Workers,Rest of Tas.,12,5,71.333
2017-12-01,Clerical and Administrative Workers,Rest of Vic.,247,5,683.3340000000001
2017-12-01,Clerical and Administrative Workers,Rest of WA,67,5,247.667
2017-12-01,Sales Workers,Australian Capital Territory,95,6,320.333
2017-12-01,Sales Workers,Greater Adelaide,211,6,545
2017-12-01,Sales Workers,Greater Brisbane,150,6,1541
2017-12-01,Sales Workers,Greater Darwin,38,6,106
2017-12-01,Sales Workers,Greater Hobart,26,6,77.667
2017-12-01,Sales Workers,Greater Melbourne,1164,6,3226.667
2017-12-01,Sales Workers,Greater Perth,389,6,921.667
2017-12-01,Sales Workers,Greater Sydney,1462,6,4308.667
2017-12-01,Sales Workers,Rest of NSW,374,6,1064.3319999999999
2017-12-01,Sales Workers,Rest of NT,11,6,23.333
2017-12-01,Sales Workers,Rest of Qld,288,6,1118
2017-12-01,Sales Workers,Rest of SA,30,6,65.334
2017-12-01,Sales Workers,Rest of Tas.,23,6,65
2017-12-01,Sales Workers,Rest of Vic.,159,6,479
2017-12-01,Sales Workers,Rest of WA,73,6,169
2017-12-01,Machinery Operators and Drivers,Australian Capital Territory,68,7,106.333
2017-12-01,Machinery Operators and Drivers,Greater Adelaide,217,7,455.333
2017-12-01,Machinery Operators and Drivers,Greater Brisbane,267,7,1051
2017-12-01,Machinery Operators and Drivers,Greater Darwin,40,7,97.333
2017-12-01,Machinery Operators and Drivers,Greater Hobart,7,7,29
2017-12-01,Machinery Operators and Drivers,Greater Melbourne,817,7,1914.667
2017-12-01,Machinery Operators and Drivers,Greater Perth,425,7,750.333
2017-12-01,Machinery Operators and Drivers,Greater Sydney,1083,7,1840.667
2017-12-01,Machinery Operators and Drivers,Rest of NSW,396,7,700.333
2017-12-01,Machinery Operators and Drivers,Rest of NT,11,7,16
2017-12-01,Machinery Operators and Drivers,Rest of Qld,288,7,920.667
2017-12-01,Machinery Operators and Drivers,Rest of SA,40,7,57
2017-12-01,Machinery Operators and Drivers,Rest of Tas.,28,7,38.334
2017-12-01,Machinery Operators and Drivers,Rest of Vic.,207,7,294.666
2017-12-01,Machinery Operators and Drivers,Rest of WA,170,7,494.33299999999997
2017-12-01,Labourers,Australian Capital Territory,79,8,276.333
2017-12-01,Labourers,Greater Adelaide,152,8,598
2017-12-01,Labourers,Greater Brisbane,196,8,1282.667
2017-12-01,Labourers,Greater Darwin,32,8,139.667
2017-12-01,Labourers,Greater Hobart,11,8,55
2017-12-01,Labourers,Greater Melbourne,603,8,2186.667
2017-12-01,Labourers,Greater Perth,363,8,749
2017-12-01,Labourers,Greater Sydney,964,8,2281
2017-12-01,Labourers,Rest of NSW,438,8,1318.334
2017-12-01,Labourers,Rest of NT,17,8,22.667
2017-12-01,Labourers,Rest of Qld,383,8,1476
2017-12-01,Labourers,Rest of SA,65,8,124.333
2017-12-01,Labourers,Rest of Tas.,36,8,62.333
2017-12-01,Labourers,Rest of Vic.,210,8,566.001
2017-12-01,Labourers,Rest of WA,137,8,276.666
2018-01-01,Managers,Australian Capital Territory,518,1,645.667
2018-01-01,Managers,Greater Adelaide,470,1,719.333
2018-01-01,Managers,Greater Brisbane,262,1,2132.333
2018-01-01,Managers,Greater Darwin,131,1,169.667
2018-01-01,Managers,Greater Hobart,33,1,96
2018-01-01,Managers,Greater Melbourne,3833,1,5358
2018-01-01,Managers,Greater Perth,871,1,1207.667
2018-01-01,Managers,Greater Sydney,5735,1,8017.667
2018-01-01,Managers,Rest of NSW,759,1,1044.667
2018-01-01,Managers,Rest of NT,33,1,34.667
2018-01-01,Managers,Rest of Qld,492,1,1056.999
2018-01-01,Managers,Rest of SA,63,1,82
2018-01-01,Managers,Rest of Tas.,35,1,53.667
2018-01-01,Managers,Rest of Vic.,425,1,458.66700000000003
